2024-05-20 18:03:13,183:INFO:Epoch: 48, Total Reward: -4275.379109610153, Loss: 0.3955540955066681, Merge Time: 155.0, Gap: 89.48598716069489, Gap Rear: 71.6184224125325, Avg Speed: 2.2407760888043304
2024-05-20 18:03:15,428:INFO:Epoch: 49, Total Reward: -3598.6596224276273, Loss: 0.5028070658445358, Merge Time: 138.0, Gap: 21.685242927633226, Gap Rear: 21.685242927633226, Avg Speed: 2.6196408017578316
2024-05-20 18:03:18,489:INFO:Epoch: 50, Total Reward: -3782.728462027733, Loss: 0.6075015366077423, Merge Time: 144.0, Gap: 97.55796266324406, Gap Rear: 21.685242927633226, Avg Speed: 2.4227482855706826
2024-05-20 18:03:21,188:INFO:Epoch: 51, Total Reward: -4949.106021271738, Loss: 0.4604893922805786, Merge Time: 154.0, Gap: 35.49884530364898, Gap Rear: 36.015752796154125, Avg Speed: 2.367049372234477
2024-05-20 18:03:23,956:INFO:Epoch: 52, Total Reward: -4297.254828282482, Loss: 0.5191618055105209, Merge Time: 153.0, Gap: 78.59609010926076, Gap Rear: 64.88947578383663, Avg Speed: 2.2576602590937602
2024-05-20 18:03:26,707:INFO:Epoch: 53, Total Reward: -6022.6393515177415, Loss: 0.4102759510278702, Merge Time: 169.0, Gap: 42.64521909490571, Gap Rear: 54.14676071042737, Avg Speed: 2.1369174046785697
2024-05-20 18:03:29,664:INFO:Epoch: 54, Total Reward: -5716.239652804122, Loss: 0.4032556787133217, Merge Time: 170.0, Gap: 153.47283084571342, Gap Rear: 68.19056741883925, Avg Speed: 2.08305204290671
2024-05-20 18:03:32,153:INFO:Epoch: 55, Total Reward: -5030.987319165045, Loss: 0.48424410820007324, Merge Time: 154.0, Gap: 73.42383347821074, Gap Rear: 21.685242927633226, Avg Speed: 2.356018914358646
2024-05-20 18:03:35,152:INFO:Epoch: 56, Total Reward: -4762.532287090621, Loss: 0.49994415044784546, Merge Time: 169.0, Gap: 88.92107511279931, Gap Rear: 84.66416471586263, Avg Speed: 2.0479048672272033
2024-05-20 18:03:37,730:INFO:Epoch: 57, Total Reward: -5921.499813578872, Loss: 0.4061571881175041, Merge Time: 160.0, Gap: 26.429259126779776, Gap Rear: 42.701688027312926, Avg Speed: 2.272285868303963
2024-05-20 18:03:40,653:INFO:Epoch: 58, Total Reward: -4411.818411809768, Loss: 0.5272082388401031, Merge Time: 158.0, Gap: 63.89167084394069, Gap Rear: 37.36867775302454, Avg Speed: 2.17986012500567
2024-05-20 18:03:43,349:INFO:Epoch: 59, Total Reward: -6409.148891913526, Loss: 0.5232545956969261, Merge Time: 164.0, Gap: 27.4406901733891, Gap Rear: 70.08802946157053, Avg Speed: 2.1865280466037484
2024-05-20 18:03:46,136:INFO:Epoch: 60, Total Reward: -3607.289407889226, Loss: 0.45426613092422485, Merge Time: 157.0, Gap: 94.99405401255459, Gap Rear: 77.73316180619014, Avg Speed: 2.1900833617954527
